0.000000000000000000e+00,1.066700000000000009e-01,9.333300000000002705e-02,-4.000000000000000083e-02,-1.333299999999999937e-02,-4.000000000000000083e-02,-1.199999999999999956e-01,-2.666700000000000667e-02,9.333300000000002705e-02,2.399999999999999911e-01,4.266699999999999937e-01,5.799999999999999600e-01,6.999999999999999556e-01,7.800000000000000266e-01,8.399999999999998579e-01
-4.000000000000000083e-02,-1.199999999999999956e-01,-2.666700000000000667e-02,9.333300000000002705e-02,2.399999999999999911e-01,4.266699999999999937e-01,5.799999999999999600e-01,6.999999999999999556e-01,7.800000000000000266e-01,8.399999999999998579e-01,8.800000000000000044e-01,8.266700000000001269e-01,7.800000000000000266e-01,7.399999999999999911e-01,5.533299999999999885e-01
4.266699999999999937e-01,5.799999999999999600e-01,6.999999999999999556e-01,7.800000000000000266e-01,8.399999999999998579e-01,8.800000000000000044e-01,8.266700000000001269e-01,7.800000000000000266e-01,7.399999999999999911e-01,5.533299999999999885e-01,4.333299999999999930e-01,3.800000000000000044e-01,3.266700000000000159e-01,3.266700000000000159e-01,3.800000000000000044e-01
8.800000000000000044e-01,8.266700000000001269e-01,7.800000000000000266e-01,7.399999999999999911e-01,5.533299999999999885e-01,4.333299999999999930e-01,3.800000000000000044e-01,3.266700000000000159e-01,3.266700000000000159e-01,3.800000000000000044e-01,3.400000000000000244e-01,3.066699999999999982e-01,2.800000000000000266e-01,1.866700000000000026e-01,1.466699999999999948e-01
4.333299999999999930e-01,3.800000000000000044e-01,3.266700000000000159e-01,3.266700000000000159e-01,3.800000000000000044e-01,3.400000000000000244e-01,3.066699999999999982e-01,2.800000000000000266e-01,1.866700000000000026e-01,1.466699999999999948e-01,1.600000000000000033e-01,1.733299999999999841e-01,1.733299999999999841e-01,1.600000000000000033e-01,2.933300000000000352e-01
3.400000000000000244e-01,3.066699999999999982e-01,2.800000000000000266e-01,1.866700000000000026e-01,1.466699999999999948e-01,1.600000000000000033e-01,1.733299999999999841e-01,1.733299999999999841e-01,1.600000000000000033e-01,2.933300000000000352e-01,4.133299999999999752e-01,5.200000000000000178e-01,5.866700000000000248e-01,7.133300000000000196e-01,9.000000000000000222e-01
1.600000000000000033e-01,1.733299999999999841e-01,1.733299999999999841e-01,1.600000000000000033e-01,2.933300000000000352e-01,4.133299999999999752e-01,5.200000000000000178e-01,5.866700000000000248e-01,7.133300000000000196e-01,9.000000000000000222e-01,1.006699999999999928e+00,1.040000000000000036e+00,1.000000000000000000e+00,9.466700000000000115e-01,8.666700000000000514e-01
4.133299999999999752e-01,5.200000000000000178e-01,5.866700000000000248e-01,7.133300000000000196e-01,9.000000000000000222e-01,1.006699999999999928e+00,1.040000000000000036e+00,1.000000000000000000e+00,9.466700000000000115e-01,8.666700000000000514e-01,7.600000000000000089e-01,6.400000000000000133e-01,5.133300000000000640e-01,3.800000000000000044e-01,3.666699999999999959e-01
1.006699999999999928e+00,1.040000000000000036e+00,1.000000000000000000e+00,9.466700000000000115e-01,8.666700000000000514e-01,7.600000000000000089e-01,6.400000000000000133e-01,5.133300000000000640e-01,3.800000000000000044e-01,3.666699999999999959e-01,2.999999999999999889e-01,1.799999999999999933e-01,8.666699999999999404e-02,1.133300000000000002e-01,2.600000000000000089e-01
7.600000000000000089e-01,6.400000000000000133e-01,5.133300000000000640e-01,3.800000000000000044e-01,3.666699999999999959e-01,2.999999999999999889e-01,1.799999999999999933e-01,8.666699999999999404e-02,1.133300000000000002e-01,2.600000000000000089e-01,2.733300000000000174e-01,3.200000000000000067e-01,4.000000000000000222e-01,5.466699999999999893e-01,6.866700000000000026e-01
2.999999999999999889e-01,1.799999999999999933e-01,8.666699999999999404e-02,1.133300000000000002e-01,2.600000000000000089e-01,2.733300000000000174e-01,3.200000000000000067e-01,4.000000000000000222e-01,5.466699999999999893e-01,6.866700000000000026e-01,8.199999999999999512e-01,8.466700000000000337e-01,8.666700000000000514e-01,8.800000000000000044e-01,9.333299999999999930e-01
2.733300000000000174e-01,3.200000000000000067e-01,4.000000000000000222e-01,5.466699999999999893e-01,6.866700000000000026e-01,8.199999999999999512e-01,8.466700000000000337e-01,8.666700000000000514e-01,8.800000000000000044e-01,9.333299999999999930e-01,8.800000000000000044e-01,7.199999999999999734e-01,6.400000000000000133e-01,5.666700000000000070e-01,5.000000000000000000e-01
8.199999999999999512e-01,8.466700000000000337e-01,8.666700000000000514e-01,8.800000000000000044e-01,9.333299999999999930e-01,8.800000000000000044e-01,7.199999999999999734e-01,6.400000000000000133e-01,5.666700000000000070e-01,5.000000000000000000e-01,3.133299999999999974e-01,1.866700000000000026e-01,1.199999999999999956e-01,6.820899999999999271e-15,-1.199999999999999956e-01
8.800000000000000044e-01,7.199999999999999734e-01,6.400000000000000133e-01,5.666700000000000070e-01,5.000000000000000000e-01,3.133299999999999974e-01,1.866700000000000026e-01,1.199999999999999956e-01,6.820899999999999271e-15,-1.199999999999999956e-01,-2.399999999999999911e-01,-3.333300000000000152e-01,-3.533300000000000329e-01,-2.999999999999999889e-01,-3.400000000000000244e-01
3.133299999999999974e-01,1.866700000000000026e-01,1.199999999999999956e-01,6.820899999999999271e-15,-1.199999999999999956e-01,-2.399999999999999911e-01,-3.333300000000000152e-01,-3.533300000000000329e-01,-2.999999999999999889e-01,-3.400000000000000244e-01,-3.333300000000000152e-01,-2.800000000000000266e-01,-1.199999999999999956e-01,3.333300000000000152e-02,1.799999999999999933e-01
-2.399999999999999911e-01,-3.333300000000000152e-01,-3.533300000000000329e-01,-2.999999999999999889e-01,-3.400000000000000244e-01,-3.333300000000000152e-01,-2.800000000000000266e-01,-1.199999999999999956e-01,3.333300000000000152e-02,1.799999999999999933e-01,1.666700000000000126e-01,1.466699999999999948e-01,1.199999999999999956e-01,5.333300000000001234e-02,2.000000000000000042e-02
-3.333300000000000152e-01,-2.800000000000000266e-01,-1.199999999999999956e-01,3.333300000000000152e-02,1.799999999999999933e-01,1.666700000000000126e-01,1.466699999999999948e-01,1.199999999999999956e-01,5.333300000000001234e-02,2.000000000000000042e-02,2.000000000000000042e-02,-2.000000000000000042e-02,-5.999999999999999778e-02,-1.000000000000000056e-01,-1.666700000000000126e-01
1.666700000000000126e-01,1.466699999999999948e-01,1.199999999999999956e-01,5.333300000000001234e-02,2.000000000000000042e-02,2.000000000000000042e-02,-2.000000000000000042e-02,-5.999999999999999778e-02,-1.000000000000000056e-01,-1.666700000000000126e-01,-1.666700000000000126e-01,-1.000000000000000056e-01,-7.333300000000000929e-02,-1.199999999999999956e-01,-2.399999999999999911e-01
2.000000000000000042e-02,-2.000000000000000042e-02,-5.999999999999999778e-02,-1.000000000000000056e-01,-1.666700000000000126e-01,-1.666700000000000126e-01,-1.000000000000000056e-01,-7.333300000000000929e-02,-1.199999999999999956e-01,-2.399999999999999911e-01,-2.266700000000000104e-01,-2.200000000000000011e-01,-2.200000000000000011e-01,-3.266700000000000159e-01,-3.466699999999999782e-01
-1.666700000000000126e-01,-1.000000000000000056e-01,-7.333300000000000929e-02,-1.199999999999999956e-01,-2.399999999999999911e-01,-2.266700000000000104e-01,-2.200000000000000011e-01,-2.200000000000000011e-01,-3.266700000000000159e-01,-3.466699999999999782e-01,-2.800000000000000266e-01,-3.866700000000000137e-01,-4.066699999999999759e-01,-3.400000000000000244e-01,-4.600000000000000200e-01
-2.266700000000000104e-01,-2.200000000000000011e-01,-2.200000000000000011e-01,-3.266700000000000159e-01,-3.466699999999999782e-01,-2.800000000000000266e-01,-3.866700000000000137e-01,-4.066699999999999759e-01,-3.400000000000000244e-01,-4.600000000000000200e-01,-5.000000000000000000e-01,-4.600000000000000200e-01,-5.133300000000000640e-01,-5.600000000000000533e-01,-5.999999999999999778e-01
-2.800000000000000266e-01,-3.866700000000000137e-01,-4.066699999999999759e-01,-3.400000000000000244e-01,-4.600000000000000200e-01,-5.000000000000000000e-01,-4.600000000000000200e-01,-5.133300000000000640e-01,-5.600000000000000533e-01,-5.999999999999999778e-01,-6.933300000000000018e-01,-6.999999999999999556e-01,-6.199999999999999956e-01,-4.733299999999999730e-01,-3.533300000000000329e-01
-5.000000000000000000e-01,-4.600000000000000200e-01,-5.133300000000000640e-01,-5.600000000000000533e-01,-5.999999999999999778e-01,-6.933300000000000018e-01,-6.999999999999999556e-01,-6.199999999999999956e-01,-4.733299999999999730e-01,-3.533300000000000329e-01,-2.600000000000000089e-01,-7.333300000000000929e-02,1.133300000000000002e-01,2.999999999999999889e-01,3.266700000000000159e-01
-6.933300000000000018e-01,-6.999999999999999556e-01,-6.199999999999999956e-01,-4.733299999999999730e-01,-3.533300000000000329e-01,-2.600000000000000089e-01,-7.333300000000000929e-02,1.133300000000000002e-01,2.999999999999999889e-01,3.266700000000000159e-01,3.666699999999999959e-01,4.199999999999999845e-01,3.533300000000000329e-01,2.800000000000000266e-01,2.000000000000000111e-01
-2.600000000000000089e-01,-7.333300000000000929e-02,1.133300000000000002e-01,2.999999999999999889e-01,3.266700000000000159e-01,3.666699999999999959e-01,4.199999999999999845e-01,3.533300000000000329e-01,2.800000000000000266e-01,2.000000000000000111e-01,2.666700000000000667e-02,-3.333300000000000152e-02,2.000000000000000042e-02,2.000000000000000042e-02,3.333300000000000152e-02
3.666699999999999959e-01,4.199999999999999845e-01,3.533300000000000329e-01,2.800000000000000266e-01,2.000000000000000111e-01,2.666700000000000667e-02,-3.333300000000000152e-02,2.000000000000000042e-02,2.000000000000000042e-02,3.333300000000000152e-02,5.999999999999999778e-02,2.600000000000000089e-01,4.266699999999999937e-01,5.600000000000000533e-01,5.200000000000000178e-01
2.666700000000000667e-02,-3.333300000000000152e-02,2.000000000000000042e-02,2.000000000000000042e-02,3.333300000000000152e-02,5.999999999999999778e-02,2.600000000000000089e-01,4.266699999999999937e-01,5.600000000000000533e-01,5.200000000000000178e-01,6.333300000000000596e-01,9.000000000000000222e-01,9.133299999999999752e-01,8.866699999999999582e-01,8.199999999999999512e-01
5.999999999999999778e-02,2.600000000000000089e-01,4.266699999999999937e-01,5.600000000000000533e-01,5.200000000000000178e-01,6.333300000000000596e-01,9.000000000000000222e-01,9.133299999999999752e-01,8.866699999999999582e-01,8.199999999999999512e-01,7.933299999999998686e-01,6.733299999999999841e-01,4.600000000000000200e-01,4.333299999999999930e-01,3.533300000000000329e-01
6.333300000000000596e-01,9.000000000000000222e-01,9.133299999999999752e-01,8.866699999999999582e-01,8.199999999999999512e-01,7.933299999999998686e-01,6.733299999999999841e-01,4.600000000000000200e-01,4.333299999999999930e-01,3.533300000000000329e-01,2.200000000000000011e-01,2.600000000000000089e-01,2.066699999999999926e-01,5.999999999999999778e-02,7.333300000000000929e-02
7.933299999999998686e-01,6.733299999999999841e-01,4.600000000000000200e-01,4.333299999999999930e-01,3.533300000000000329e-01,2.200000000000000011e-01,2.600000000000000089e-01,2.066699999999999926e-01,5.999999999999999778e-02,7.333300000000000929e-02,4.666700000000000015e-02,-2.000000000000000042e-02,2.200000000000000011e-01,3.466699999999999782e-01,3.599999999999999867e-01
2.200000000000000011e-01,2.600000000000000089e-01,2.066699999999999926e-01,5.999999999999999778e-02,7.333300000000000929e-02,4.666700000000000015e-02,-2.000000000000000042e-02,2.200000000000000011e-01,3.466699999999999782e-01,3.599999999999999867e-01,5.333299999999999708e-01,5.400000000000000355e-01,3.800000000000000044e-01,2.866699999999999804e-01,2.466700000000000004e-01
4.666700000000000015e-02,-2.000000000000000042e-02,2.200000000000000011e-01,3.466699999999999782e-01,3.599999999999999867e-01,5.333299999999999708e-01,5.400000000000000355e-01,3.800000000000000044e-01,2.866699999999999804e-01,2.466700000000000004e-01,2.600000000000000089e-01,1.400000000000000133e-01,1.266700000000000048e-01,2.200000000000000011e-01,1.533299999999999941e-01
5.333299999999999708e-01,5.400000000000000355e-01,3.800000000000000044e-01,2.866699999999999804e-01,2.466700000000000004e-01,2.600000000000000089e-01,1.400000000000000133e-01,1.266700000000000048e-01,2.200000000000000011e-01,1.533299999999999941e-01,1.600000000000000033e-01,2.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000111e-01,1.199999999999999956e-01
2.600000000000000089e-01,1.400000000000000133e-01,1.266700000000000048e-01,2.200000000000000011e-01,1.533299999999999941e-01,1.600000000000000033e-01,2.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000111e-01,1.199999999999999956e-01,1.600000000000000033e-01,1.066700000000000009e-01,-4.000000000000000083e-02,-6.666699999999999016e-02,-5.999999999999999778e-02
1.600000000000000033e-01,2.399999999999999911e-01,2.399999999999999911e-01,2.000000000000000111e-01,1.199999999999999956e-01,1.600000000000000033e-01,1.066700000000000009e-01,-4.000000000000000083e-02,-6.666699999999999016e-02,-5.999999999999999778e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,-6.666699999999999016e-02,-1.600000000000000033e-01,-1.866700000000000026e-01
1.600000000000000033e-01,1.066700000000000009e-01,-4.000000000000000083e-02,-6.666699999999999016e-02,-5.999999999999999778e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,-6.666699999999999016e-02,-1.600000000000000033e-01,-1.866700000000000026e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-1.733299999999999841e-01,-1.000000000000000056e-01,2.000000000000000042e-02
-2.000000000000000042e-02,-2.000000000000000042e-02,-6.666699999999999016e-02,-1.600000000000000033e-01,-1.866700000000000026e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,-1.733299999999999841e-01,-1.000000000000000056e-01,2.000000000000000042e-02,1.133300000000000002e-01,1.466699999999999948e-01,1.199999999999999956e-01,9.333300000000002705e-02,4.666700000000000015e-02
-2.000000000000000111e-01,-2.000000000000000111e-01,-1.733299999999999841e-01,-1.000000000000000056e-01,2.000000000000000042e-02,1.133300000000000002e-01,1.466699999999999948e-01,1.199999999999999956e-01,9.333300000000002705e-02,4.666700000000000015e-02,-2.000000000000000042e-02,-1.133300000000000002e-01,-1.133300000000000002e-01,-2.000000000000000042e-02,-5.999999999999999778e-02
1.133300000000000002e-01,1.466699999999999948e-01,1.199999999999999956e-01,9.333300000000002705e-02,4.666700000000000015e-02,-2.000000000000000042e-02,-1.133300000000000002e-01,-1.133300000000000002e-01,-2.000000000000000042e-02,-5.999999999999999778e-02,-2.666700000000000667e-02,8.000000000000000167e-02,2.133299999999999919e-01,3.066699999999999982e-01,3.599999999999999867e-01
-2.000000000000000042e-02,-1.133300000000000002e-01,-1.133300000000000002e-01,-2.000000000000000042e-02,-5.999999999999999778e-02,-2.666700000000000667e-02,8.000000000000000167e-02,2.133299999999999919e-01,3.066699999999999982e-01,3.599999999999999867e-01,3.866700000000000137e-01,4.066699999999999759e-01,4.199999999999999845e-01,3.800000000000000044e-01,3.133299999999999974e-01
-2.666700000000000667e-02,8.000000000000000167e-02,2.133299999999999919e-01,3.066699999999999982e-01,3.599999999999999867e-01,3.866700000000000137e-01,4.066699999999999759e-01,4.199999999999999845e-01,3.800000000000000044e-01,3.133299999999999974e-01,2.200000000000000011e-01,1.799999999999999933e-01,7.333300000000000929e-02,-1.000000000000000056e-01,-5.999999999999999778e-02
3.866700000000000137e-01,4.066699999999999759e-01,4.199999999999999845e-01,3.800000000000000044e-01,3.133299999999999974e-01,2.200000000000000011e-01,1.799999999999999933e-01,7.333300000000000929e-02,-1.000000000000000056e-01,-5.999999999999999778e-02,-2.000000000000000042e-02,2.000000000000000042e-02,1.666700000000000126e-01,2.933300000000000352e-01,4.000000000000000222e-01
2.200000000000000011e-01,1.799999999999999933e-01,7.333300000000000929e-02,-1.000000000000000056e-01,-5.999999999999999778e-02,-2.000000000000000042e-02,2.000000000000000042e-02,1.666700000000000126e-01,2.933300000000000352e-01,4.000000000000000222e-01,4.400000000000000022e-01,4.666699999999999737e-01,4.799999999999999822e-01,5.066699999999999537e-01,4.799999999999999822e-01
-2.000000000000000042e-02,2.000000000000000042e-02,1.666700000000000126e-01,2.933300000000000352e-01,4.000000000000000222e-01,4.400000000000000022e-01,4.666699999999999737e-01,4.799999999999999822e-01,5.066699999999999537e-01,4.799999999999999822e-01,4.000000000000000222e-01,2.933300000000000352e-01,1.933300000000000018e-01,1.000000000000000056e-01,8.666699999999999404e-02
4.400000000000000022e-01,4.666699999999999737e-01,4.799999999999999822e-01,5.066699999999999537e-01,4.799999999999999822e-01,4.000000000000000222e-01,2.933300000000000352e-01,1.933300000000000018e-01,1.000000000000000056e-01,8.666699999999999404e-02,5.999999999999999778e-02,2.000000000000000042e-02,1.933300000000000018e-01,2.933300000000000352e-01,3.200000000000000067e-01
4.000000000000000222e-01,2.933300000000000352e-01,1.933300000000000018e-01,1.000000000000000056e-01,8.666699999999999404e-02,5.999999999999999778e-02,2.000000000000000042e-02,1.933300000000000018e-01,2.933300000000000352e-01,3.200000000000000067e-01,4.533300000000000107e-01,5.266699999999999715e-01,5.400000000000000355e-01,4.466700000000000115e-01,3.400000000000000244e-01
5.999999999999999778e-02,2.000000000000000042e-02,1.933300000000000018e-01,2.933300000000000352e-01,3.200000000000000067e-01,4.533300000000000107e-01,5.266699999999999715e-01,5.400000000000000355e-01,4.466700000000000115e-01,3.400000000000000244e-01,2.200000000000000011e-01,2.200000000000000011e-01,1.733299999999999841e-01,8.000000000000000167e-02,1.466699999999999948e-01
4.533300000000000107e-01,5.266699999999999715e-01,5.400000000000000355e-01,4.466700000000000115e-01,3.400000000000000244e-01,2.200000000000000011e-01,2.200000000000000011e-01,1.733299999999999841e-01,8.000000000000000167e-02,1.466699999999999948e-01,2.066699999999999926e-01,2.600000000000000089e-01,3.800000000000000044e-01,5.200000000000000178e-01,6.800000000000000488e-01
